product_id,product_name,category_id,unit,unit_price,cost_price,barcode,status
329,DeepSeek全场景应用,20,本,79.00,50.08,9787300338712,onsale
330,DeepSeek高效财务,20,本,79.00,59.38,9787300340364,onsale
331,EDUCATIONALPHILOSOPHYANDPRAC TICEOFLIUPENGZHI,11,本,48.00,35.43,9787300125091,onsale
332,ERP企业管理沙盘实战,11,本,28.00,17.12,9787300245782,onsale
333,ERP供应链管理系统实训教程（用友U8V10.1版）,11,本,38.00,28.74,9787300245133,onsale
334,ERP原理与应用——基于用友ERP-U8V10.1版（第2版）,3,本,48.00,36.17,9787300292724,onsale
335,ERP沙盘模拟经营实战,11,本,35.00,21.26,9787300288079,onsale
336,ETF投资,11,本,69.00,44.07,9787300312071,onsale
337,EXCEL在财务管理中的应用,11,本,35.00,24.02,9787300265148,onsale
338,Excel人力资源管理实操,11,本,35.00,24.41,9787300263281,onsale
339,Excel在会计与财务中的应用（第2版）,11,本,48.00,29.13,9787300342726,onsale
340,Excel在财务中的应用,11,本,39.00,25.48,9787300245300,onsale
341,Excel在财务中的应用（第3版）,11,本,35.00,20.63,9787300313016,onsale
342,Excel在财务中的应用（第二版）,11,本,42.00,24.62,9787300344942,onsale
343,Excel在财务会计中的应用（第2版）,11,本,30.00,22.11,9787300276434,onsale
344,Excel在财务管理中的应用,11,本,36.00,22.55,9787300297019,onsale
345,Excel统计与财务应用,21,本,29.00,20.35,9787300225685,onsale
346,Excel财会办公应用实训教程（第二版）,11,本,29.00,21.95,9787300264691,onsale
347,Eyeful 演讲实验室：超震撼可视化演讲设计教程,11,本,65.00,47.79,9787300220321,onsale
348,FCE听力从突破到跨越,11,本,35.00,21.15,9787300289687,onsale
349,FCE听力从突破到跨越（第二版）,11,本,39.80,27.88,9787300339092,onsale
350,FCE必考词组,11,本,59.80,36.83,9787300295282,onsale
351,Flash CS5动画设计项目实践教程,11,本,32.00,23.25,9787300136363,onsale
352,GDP简史：论GDP对世界政治经济格局的影响,8,本,49.00,30.82,9787300256467,onsale
353,GMAT句子改错——满分必备，5天速成,11,本,58.88,36.59,9787300280639,onsale
354,GMAT官方指南阅读解析——图解逻辑法,11,本,39.80,24.48,9787300239552,onsale
355,GMAT数学51分必备,21,本,58.00,35.55,9787300280547,onsale
356,GMAT百日百句百题——写作题库全解析,11,本,59.90,37.16,9787300239781,onsale
357,GMAT百日百句百题——句子解析与练习,11,本,49.80,29.88,9787300213521,onsale
358,GMAT词汇帝国,11,本,59.90,38.59,9787300276069,onsale
359,GMAT词汇终结者,11,本,48.00,29.02,9787300260921,onsale
360,GRE写作方法论与题库范文集,11,本,59.90,40.96,9787300305264,onsale
361,GRE填空实战,11,本,45.00,30.74,9787300308920,onsale
362,GRE数学155—170：知识点讲解,21,本,49.00,37.11,9787300281384,onsale
363,GRE百日百句百题——写作题库全解析,11,本,79.00,49.47,9787300252605,onsale
364,GRE词汇帝国,11,本,69.80,48.73,9787300275574,onsale
365,GRE词汇终结者,11,本,69.80,46.42,9787300264820,onsale
366,GRE阅读全新真题200篇精讲,11,本,66.00,42.48,9787300298610,onsale
367,GRE阅读真题维夕20套解析,11,本,45.00,34.07,9787300297439,onsale
368,H5交互融媒体作品创作（第2版）,11,本,49.80,37.65,9787300313306,onsale
369,HR+三支柱——人力资源管理转型升级与实践创新（新版）,11,本,69.00,42.28,9787300327143,onsale
370,HR+数字化——人力资源管理认知升级与系统创新,11,本,69.00,44.38,9787300300146,onsale
371,HR沟通必修课,11,本,52.00,30.32,9787300288475,onsale
372,HR的法律合规必修课,34,本,69.00,49.92,9787300316147,onsale
373,HTML5+CSS3 Web前端开发项目化教程,4,本,48.00,28.07,9787300329406,onsale
374,HTML5+CSS3网页设计基础教程,3,本,33.00,24.35,9787300300771,onsale
375,Hadoop技术与应用,3,本,49.00,32.90,9787300316789,onsale
376,Illustrator 实战设计,11,本,52.00,36.74,9787300324104,onsale
377,Illustrator平面设计与制作项目教程,3,本,39.00,27.05,9787300288505,onsale
378,Insights into China——How Four Scholars Talk about China's Road and the party,11,本,158.00,107.03,9787300167510,onsale
379,InsurTech：保险科技权威指南,11,本,99.00,59.78,9787300280080,onsale
380,JSP动态网站设计项目教程（第二版）,11,本,42.00,24.60,9787300300603,onsale
381,Java Web 应用程序设计立体化教程,20,本,35.00,25.75,9787300289076,onsale
382,Java程序设计,20,本,56.00,37.65,9787300342542,onsale
383,Java程序设计案例教程,20,本,66.00,40.67,9787300307725,onsale
384,Java程序设计项目教程（第二版）,20,本,39.00,23.20,9787300300597,onsale
385,Java程序设计项目案例化教程,20,本,42.00,27.41,9787300280318,onsale
386,Java面向对象程序设计教程（微课版）,20,本,48.00,36.12,9787300334110,onsale
387,KET写作天天练,11,本,32.80,20.55,9787300345451,onsale
388,KET口语天天练,11,本,38.00,22.09,9787300323466,onsale
389,KET必考词组,11,本,45.00,31.03,9787300300092,onsale
390,KET精听从突破到卓越,11,本,28.90,17.57,9787300280646,onsale
391,KET阅读天天练,11,本,39.80,29.87,9787300344591,onsale
392,Linux操作系统应用,3,本,45.00,33.59,9787300316031,onsale
393,Linux操作系统应用实战,11,本,58.00,38.51,9787300322889,onsale
394,Linux操作系统管理,11,本,45.00,27.85,9787300300788,onsale
395,MBA/MPA/MPAcc等管理类专业学位联考英语（二） 词汇一本通关(附朗读)（5周秒杀大纲词,39,本,38.00,23.88,9787300281391,onsale
396,MBA、MPA、MPAcc、MEM管理类联考综合能力论证有效性分析（考试指南与历年真题）,11,本,36.00,24.56,9787300292175,onsale
397,MBA、MPA、MPAcc、MEM管理类联考综合能力逻辑历年真题分类精解（精练篇）,11,本,99.00,66.42,9787300329611,onsale
398,MBA、MPA、MPAcc、MEM管理类联考综合能力逻辑历年真题分类精解（精讲篇）,11,本,89.00,60.82,9787300327877,onsale
399,MBA、MPA、MPAcc、MEM管理类联考综合能力逻辑最后冲刺18套卷（含快速提分技法）,11,本,56.00,35.08,9787300291697,onsale
400,MBA、MPA、MPAcc、MEM管理类联考综合能力逻辑精选600题（20套全真试卷及详解）,11,本,59.00,44.53,9787300327549,onsale
401,MBA、MPA、MPAcc、MEM管理类联考（199科目）综合能力 逻辑顿悟精练,11,本,66.00,40.39,9787300281995,onsale
402,MBA、MPA、MPAcc、MEM管理类联考（199科目）综合能力逻辑高分突破,11,本,59.00,42.36,9787300282022,onsale
403,MBA教育再思考——十字路口的工商管理教育,11,本,58.00,41.82,9787300138251,onsale
404,MBA运营管理（第5版）,11,本,56.00,38.86,9787300216270,onsale
405,MBTI教练法,11,本,69.00,49.20,9787300316901,onsale
406,MIT高效创新实验法,11,本,69.00,49.46,9787300254135,onsale
407,MPA学位论文写作指南,11,本,22.00,12.80,9787300126524,onsale
408,MTI翻译基础高分技巧与真题解析,11,本,49.98,33.91,9787300339498,onsale
409,MTI（翻译硕士）汉语写作与百科知识分类专项练习,38,本,49.00,30.05,9787300267036,onsale
410,MySQL数据库应用,20,本,45.00,27.48,9787300334295,onsale
411,NEW SAT/ACT语法教程,11,本,38.00,23.93,9787300231273,onsale
412,Nina教你雅思听力,11,本,49.80,29.79,9787300277479,onsale
413,Office 2010应用基础,11,本,28.00,17.28,9787300195308,onsale
414,Office办公软件应用高级教程,20,本,42.00,26.83,9787300296227,onsale
415,PASS BEC高频词汇必备（高级）,11,本,25.00,15.58,9787300131696,onsale
416,PET听力从突破到超越（Ⅰ，Ⅱ）,11,本,38.00,22.13,9787300264813,onsale
417,PET必考词组,11,本,45.00,28.26,9787300295275,onsale
418,PET阅读从高频词汇到真题突破,11,本,42.00,28.07,9787300337159,onsale
419,PLC技术应用,3,本,42.00,27.98,9787300187136,onsale
420,PMP备考“三步”曲,11,本,56.00,33.78,9787300167718,onsale
421,PPE导论,3,本,48.00,35.12,9787300304656,onsale
422,PTE题库真经,11,本,69.00,51.99,9787300344898,onsale
423,Photoshop 2022 版创意实训教程,11,本,49.00,29.22,9787300347967,onsale
424,Photoshop图像处理,11,本,59.80,45.05,9787300308814,onsale
425,Photoshop设计与应用任务教程,11,本,59.00,38.37,9787300282794,onsale
426,Power BI 大数据财务报表智能可视化分析,20,本,49.00,35.98,9787300324814,onsale
427,Premiere Pro CC非线性编辑项目教程,3,本,55.00,36.45,9787300300993,onsale
428,Premiere Pro CS4 视频编辑项目教程,11,本,38.00,24.94,9787300128924,onsale
429,Premiere Pro CS4视频编辑项目教程,11,本,48.00,33.26,9787300143651,onsale
430,Premiere视频剪辑技术,3,本,59.50,38.64,9787300328010,onsale
431,Python——数据科学的手段（第2版）,20,本,42.00,27.44,9787300286754,onsale
432,Python商业数据分析,20,本,56.00,42.23,9787300292106,onsale
433,Python大数据分析——在劳动科学中的应用,20,本,69.00,40.98,9787300315010,onsale
434,Python大数据财务分析,20,本,36.00,25.61,9787300322896,onsale
435,Python数据分析与可视化项目实战,20,本,45.00,33.15,9787300324968,onsale
436,Python机器学习：原理与实践（第3版·数字资源版）,20,本,79.00,56.93,9787300348773,onsale
437,Python程序开发案例教程,3,本,46.00,27.20,9787300340869,onsale
438,Python程序设计,20,本,48.00,33.89,9787300318486,onsale
439,Python程序设计基础,20,本,49.00,35.99,9787300329147,onsale
440,Python程序设计案例教程,20,本,48.00,31.78,9787300297071,onsale
441,Python编程基础,20,本,48.00,31.10,9787300329567,onsale
442,Python编程训练入门——数据分析的准备,20,本,49.00,34.65,9787300302379,onsale
443,QE退潮——大逆转中的风险与机遇,11,本,49.00,35.79,9787300257235,onsale
444,RPA财务机器人实训教程,11,本,45.00,29.78,9787300307190,onsale
445,RPA财务机器人开发与应用(基础版)——基于UiPath StudioX,11,本,42.00,30.46,9787300299709,onsale
446,RPA财务机器人：原理、应用与开发,11,本,58.00,44.03,9787300300702,onsale
447,R语言数据挖掘（第3版）,20,本,59.00,42.89,9787300310381,onsale
448,R语言：从数据思维到数据实战（第2版）,20,本,119.00,87.23,9787300333359,onsale
449,SAT 阅读真文章,11,本,35.00,22.75,9787300203812,onsale
450,SAT-1数学轻松突破800分：思路与技巧的飞跃,21,本,39.00,26.92,9787300239545,onsale
451,SAT/ACT/AP必考美国历史,8,本,48.00,32.60,9787300267449,onsale
452,SAT官方学习指南词汇解释和阅读详解,11,本,35.00,21.81,9787300126753,onsale
453,SAT官方指南全解析——阅读分册,11,本,48.00,31.92,9787300175447,onsale
454,SAT官方真题全解析——阅读（第一卷）,11,本,32.80,24.35,9787300173603,onsale
455,SAT文法真经总纲,11,本,29.00,19.82,9787300282299,onsale
456,SAT核心词汇,11,本,59.80,40.83,9787300206950,onsale
457,SAT核心词汇2000+闪电记忆卡,11,本,68.00,42.89,9787300164281,onsale
458,SAT核心词汇8000,11,本,39.80,25.67,9787300145501,onsale
459,SAT百日百句百题——句子解析与练习,11,本,49.80,29.44,9787300211619,onsale
460,SAT真题核心词汇3000,11,本,26.00,15.25,9787300280981,onsale
461,SAT真题详解——写作分卷（第一册）,11,本,32.00,20.91,9787300167145,onsale
462,SAT词汇终结者,11,本,49.80,32.02,9787300253169,onsale
463,SAT详解及全真模拟试题集,11,本,99.00,65.97,9787300101361,onsale
464,SAT语法全真解析,11,本,45.00,26.51,9787300198163,onsale
465,SAT阅读真经10天突破,11,本,39.80,29.63,9787300165295,onsale
466,SAT阅读真经总纲,11,本,29.80,20.59,9787300280998,onsale
467,SAT阅读进阶攻略,11,本,38.00,25.59,9787300262574,onsale
468,SAT高分系列之语法分册,11,本,28.00,20.58,9787300162423,onsale
469,SPSS 24.0统计分析——在语言研究中的应用,21,本,48.00,30.27,9787300288727,onsale
470,SPSS基础与应用,11,本,49.00,34.16,9787300307022,onsale
471,SQL Server数据库,3,本,45.00,26.31,9787300300894,onsale
472,SSAT Upper Level备考宝典与模拟试题,11,本,49.00,35.45,9787300272504,onsale
473,SSAT真题阅读,11,本,39.00,26.92,9787300251738,onsale
474,SSAT词汇宝典,11,本,35.00,21.04,9787300145525,onsale
475,SSAT词汇终结者,11,本,69.80,44.57,9787300247755,onsale
476,SolidWorks机械产品数字化设计,3,本,52.00,34.00,9787300326276,onsale
477,Stata/EViews 计量经济分析（第二版）,11,本,35.00,23.18,9787300222646,onsale
478,Survive and Thrive 地道英语口语,39,本,49.90,31.90,9787300287355,onsale
479,TED演讲的秘密：18分钟改变世界（双语版）,11,本,69.90,50.07,9787300248707,onsale
480,TKT剑桥英语教学能力认证考试全真模拟试题,3,本,25.80,18.00,9787300254807,onsale
481,TKT剑桥英语教学能力认证考试全真模拟试题（2020年版）,3,本,42.00,25.62,9787300280523,onsale
482,TKT剑桥英语教学能力认证考试全真模拟试题（Young Learners模块）,3,本,29.80,19.23,9787300269467,onsale
483,TOEFL Junior全真模拟试题,11,本,68.00,47.56,9787300315515,onsale
484,TOEFL和SAT全能书——能力提升篇,11,本,79.80,47.74,9787300301013,onsale
485,TPO写作全解,11,本,48.00,31.72,9787300267067,onsale
486,TPO口语全解,11,本,58.00,36.95,9787300264554,onsale
487,TWI工作关系（JR）学员练习手册,11,本,39.50,29.87,9787300189383,onsale
488,UG NX 12.0基础与应用教程,11,本,58.00,42.89,9787300322391,onsale
489,UI设计心理学,10,本,65.00,46.40,9787300266862,onsale
490,Unity实战开发教程,11,本,39.00,23.25,9787300335407,onsale
491,VR新未来,11,本,69.80,42.31,9787300256627,onsale
492,Vocabulary词汇进阶（青少版）（1-3）册,11,本,100.00,74.37,9787300251813,onsale
493,Vue.js前端开发技术,11,本,42.00,25.94,9787300334394,onsale
494,WPS实用案例教程,11,本,48.00,32.94,9787300324791,onsale
495,Web前端开发基础,11,本,52.00,37.39,9787300329475,onsale
496,Web前端开发项目案例教程,11,本,56.00,37.51,9787300334578,onsale
497,Web前端技术,11,本,46.00,31.72,9787300327778,onsale
498,Well Done! 全方位会议英语 Handbook,39,本,39.00,26.31,9787300140568,onsale
499,Windows Server 2008 服务器配置与管理,11,本,35.00,21.31,9787300165073,onsale
500,Windows Server操作系统维护与管理项目教程（第三版）,3,本,42.00,27.48,9787300287027,onsale
501,Write Source 英文分级写作·技能训练 2级,11,本,69.00,47.01,9787300293585,onsale
502,Write Source 英文分级写作·技能训练 3级,11,本,69.00,50.67,9787300293608,onsale
503,Write Source 英语写作分级教程 1级,39,本,238.00,146.58,9787300290072,onsale
504,Write Source 英语写作分级教程 2级,39,本,258.00,193.96,9787300290133,onsale
505,Write Source 英语写作分级教程 3级,39,本,278.00,190.04,9787300290935,onsale
506,Write Source 英语写作分级教程 4级,39,本,318.00,185.33,9787300292571,onsale
507,Write Source 英语写作分级教程 5级,39,本,318.00,202.76,9787300292649,onsale
508,Write Source 英语写作分级教程 6级,39,本,358.00,230.84,9787300293851,onsale
509,Write Source 英语写作分级教程预备级,39,本,98.00,63.02,9787300293448,onsale
510,Write Source 英语分级写作·技能训练 1级,39,本,69.00,45.95,9787300293578,onsale
511,Write Source 英语分级写作·技能训练 4级,39,本,69.00,47.40,9787300293592,onsale
512,Write Source 英语分级写作·技能训练 5级,39,本,69.00,44.13,9787300293615,onsale
513,Write Source 英语分级写作·技能训练 6级,39,本,69.00,48.69,9787300293769,onsale
514,iBT托福写作实战宝典,11,本,45.00,30.65,9787300218335,onsale
515,iBT托福真题高频词汇,11,本,49.80,31.42,9787300202662,onsale
516,“一带一路”中非发展合作新模式：“造血金融”如何改变非洲,11,本,76.00,51.35,9787300261102,onsale
517,“一带一路”为什么能成功：“一带一路”倡议的九大支柱,11,本,78.00,48.96,9787300299556,onsale
518,“一带一路”倡议下中国与沿线国家贸易投资便利化,11,本,90.00,59.55,9787300304052,onsale
519,“一带一路”倡议下的境外投资开发实务,11,本,58.00,41.94,9787300268484,onsale
